"seasonNum", "episodeNum", "sceneNum", "sceneStart", "sceneEnd", "location", "subLocation", "characters"
2, 3, 39, "0:29:36", "0:29:22", "Hawkins, Indiana", "Hawkins High School", "Steve Harrington, Nancy Wheeler"
2, 3, 40, "0:29:22", "0:27:36", "Hawkins, Indiana", "Hawkins Middle School", "Dustin Henderson, Lucas Sinclair, Will Byers, Max Mayfield, Mike Wheeler, D'Artagnan"
2, 3, 41, "0:27:36", "0:27:34", "Hawkins, Indiana", "Byers Home", "Will Byers"
2, 3, 42, "0:27:34", "0:27:31", "Hawkins, Indiana", "Hawkins Middle School", "Dustin Henderson, Lucas Sinclair, Will Byers, Max Mayfield, Mike Wheeler, D'Artagnan"
2, 3, 43, "0:27:31", "0:27:28", "Hawkins, Indiana", "Loch Nora", "Will Byers"
2, 3, 44, "0:27:28", "0:27:25", "Hawkins, Indiana", "Hawkins Middle School", "Dustin Henderson, Lucas Sinclair, Will Byers, Max Mayfield, Mike Wheeler, D'Artagnan"
2, 3, 45, "0:27:25", "0:27:04", "Hawkins, Indiana", "Hawkins Middle School", "Dustin Henderson, Lucas Sinclair, Will Byers, Max Mayfield, Mike Wheeler"
2, 3, 46, "0:27:04", "0:24:39", "Hawkins, Indiana", "Melvald's General Store", "Joyce Byers, Bob Newby"
2, 3, 47, "0:24:39", "0:24:30", "Hawkins, Indiana", "Hawkins National Lab", ""
2, 3, 48, "0:24:30", "0:23:21", "Hawkins, Indiana", "Hawkins National Lab", "Jim Hopper, Dr. Sam Owens"
2, 3, 49, "0:23:21", "0:21:28", "Hawkins, Indiana", "Hawkins High School", "Nancy Wheeler, Jonathan Byers"
2, 3, 50, "0:21:28", "0:21:09", "Hawkins, Indiana", "Woods", "Eleven"
2, 3, 51, "0:21:09", "0:20:57", "Hawkins, Indiana", "Woods", "Eleven, Mother (Swingset), Young Girl (Swingset)"
2, 3, 52, "0:20:57", "0:19:56", "Hawkins, Indiana", "Woods", "Eleven, Jim Hopper"
2, 3, 53, "0:19:56", "0:19:25", "Hawkins, Indiana", "Woods", "Eleven, Mother (Swingset), Young Girl (Swingset)"
2, 3, 54, "0:19:25", "0:19:20", "Hawkins, Indiana", "Woods", "Mother (Swingset), Young Girl (Swingset)"
2, 3, 55, "0:19:20", "0:18:54", "Hawkins, Indiana", "Byers Home", "Joyce Byers"
2, 3, 56, "0:18:54", "0:18:49", "Hawkins, Indiana", "Radio Shack", "Bob Newby"
2, 3, 57, "0:18:49", "0:18:46", "Hawkins, Indiana", "Byers Home", "Joyce Byers"
2, 3, 58, "0:18:46", "0:18:44", "Hawkins, Indiana", "Radio Shack", "Bob Newby"
2, 3, 59, "0:18:44", "0:18:41", "Hawkins, Indiana", "Byers Home", "Joyce Byers"
2, 3, 60, "0:18:41", "0:18:39", "Hawkins, Indiana", "Radio Shack", "Bob Newby"
2, 3, 61, "0:18:39", "0:18:37", "Hawkins, Indiana", "Byers Home", "Joyce Byers"
2, 3, 62, "0:18:37", "0:18:30", "Hawkins, Indiana", "Radio Shack", "Bob Newby"
2, 3, 63, "0:18:30", "0:18:28", "Hawkins, Indiana", "Byers Home", "Joyce Byers"
2, 3, 64, "0:18:28", "0:18:26", "Hawkins, Indiana", "Radio Shack", "Bob Newby"
2, 3, 65, "0:18:26", "0:18:15", "Hawkins, Indiana", "Byers Home", "Joyce Byers"
2, 3, 66, "0:18:15", "0:18:12", "Hawkins, Indiana", "Radio Shack", "Bob Newby"
2, 3, 67, "0:18:12", "0:16:35", "Hawkins, Indiana", "Byers Home", "Joyce Byers"
2, 3, 68, "0:16:35", "0:16:28", "Hawkins, Indiana", "Hawkins Middle School", ""
2, 3, 69, "0:16:28", "0:16:21", "Hawkins, Indiana", "Hawkins Middle School", "Will Byers, Mike Wheeler"
2, 3, 70, "0:16:21", "0:15:58", "Hawkins, Indiana", "Hawkins Middle School", "Dustin Henderson, Mr. Clarke, Lucas Sinclair, Max Mayfield"
2, 3, 71, "0:15:58", "0:15:46", "Hawkins, Indiana", "Hawkins Middle School", "Dustin Henderson, Mr. Clarke, Lucas Sinclair, Max Mayfield, Will Byers, Mike Wheeler"
2, 3, 72, "0:15:46", "0:15:24", "Hawkins, Indiana", "Hawkins High School", "Billy Hargrove, Vicki"
2, 3, 73, "0:15:24", "0:15:18", "Hawkins, Indiana", "Hawkins Middle School", "Max Mayfield"
2, 3, 74, "0:15:18", "0:14:19", "Hawkins, Indiana", "Hawkins Middle School", "Dustin Henderson, Lucas Sinclair, Will Byers, Mike Wheeler"
2, 3, 75, "0:14:19", "0:14:08", "Hawkins, Indiana", "Hawkins Middle School", "Max Mayfield"
2, 3, 76, "0:14:08", "0:13:57", "Hawkins, Indiana", "Hawkins Middle School", "Dustin Henderson, Lucas Sinclair, Will Byers, Mike Wheeler"
2, 3, 77, "0:13:57", "0:13:40", "Hawkins, Indiana", "Hawkins Middle School", "Dustin Henderson, Lucas Sinclair, Will Byers, Mike Wheeler, D'Artagnan"
2, 3, 78, "0:13:40", "0:13:39", "Hawkins, Indiana", "Hawkins Middle School", "Max Mayfield"
2, 3, 79, "0:13:39", "0:13:24", "Hawkins, Indiana", "Hawkins Middle School", "Max Mayfield, Dustin Henderson, Lucas Sinclair, Will Byers, Mike Wheeler, D'Artagnan"
2, 3, 80, "0:13:24", "0:12:54", "Hawkins, Indiana", "Wheeler Home", "Jonathan Byers, Nancy Wheeler, Karen Wheeler"
2, 3, 81, "0:12:54", "0:12:42", "Hawkins, Indiana", "Wheeler Home", "Jonathan Byers, Nancy Wheeler"
2, 3, 82, "0:12:42", "0:12:36", "Hawkins, Indiana", "Holland Home", "Marsha Holland"
2, 3, 83, "0:12:36", "0:12:30", "Hawkins, Indiana", "Wheeler Home", "Jonathan Byers, Nancy Wheeler"
2, 3, 84, "0:12:30", "0:12:28", "Hawkins, Indiana", "Holland Home", "Marsha Holland"
2, 3, 85, "0:12:28", "0:12:22", "Hawkins, Indiana", "Wheeler Home", "Jonathan Byers, Nancy Wheeler"
2, 3, 86, "0:12:22", "0:12:20", "Hawkins, Indiana", "Holland Home", "Marsha Holland"
2, 3, 87, "0:12:20", "0:12:12", "Hawkins, Indiana", "Wheeler Home", "Jonathan Byers, Nancy Wheeler"
2, 3, 88, "0:12:12", "0:12:02", "Hawkins, Indiana", "Hawkins National Lab", ""
2, 3, 89, "0:12:02", "0:11:58", "Hawkins, Indiana", "Wheeler Home", "Jonathan Byers, Nancy Wheeler"
2, 3, 90, "0:11:58", "0:11:48", "Hawkins, Indiana", "Eugene's Farm", ""
2, 3, 91, "0:11:48", "0:11:19", "Hawkins, Indiana", "Eugene's Farm", "Jim Hopper, Dr. Sam Owens"
2, 3, 92, "0:11:19", "0:11:17", "Hawkins, Indiana", "Woods", "Officer Powell"
2, 3, 93, "0:11:17", "0:11:15", "Hawkins, Indiana", "Eugene's Farm", "Jim Hopper, Dr. Sam Owens"
2, 3, 94, "0:11:15", "0:11:11", "Hawkins, Indiana", "Woods", "Officer Powell, Officer Callahan, Mother (Swingset), Young Girl (Swingset)"
2, 3, 95, "0:11:11", "0:10:55", "Hawkins, Indiana", "Eugene's Farm", "Jim Hopper, Dr. Sam Owens"
2, 3, 96, "0:10:55", "0:10:24", "Hawkins, Indiana", "Hawkins Middle School", "Eleven"
2, 3, 97, "0:10:24", "0:10:12", "Hawkins, Indiana", "Hawkins Middle School", "Mike Wheeler"
2, 3, 98, "0:10:12", "0:09:58", "Hawkins, Indiana", "Hawkins Middle School", "Eleven"
2, 3, 99, "0:09:58", "0:09:49", "Hawkins, Indiana", "Hawkins Middle School", "Dustin Henderson, Mr. Clarke"
2, 3, 100, "0:09:49", "0:09:46", "Hawkins, Indiana", "Hawkins Middle School", "Will Byers"
2, 3, 101, "0:09:46", "0:09:44", "Hawkins, Indiana", "Hawkins Middle School", "Lucas Sinclair"
2, 3, 102, "0:09:44", "0:09:36", "Hawkins, Indiana", "Hawkins Middle School", "Lucas Sinclair, Elderly Math Teacher"
2, 3, 103, "0:09:36", "0:08:48", "Hawkins, Indiana", "Hawkins Middle School", "Mike Wheeler"
2, 3, 104, "0:08:48", "0:07:57", "Hawkins, Indiana", "Hawkins Middle School", "Mike Wheeler, Max Mayfield"
2, 3, 105, "0:07:57", "0:07:36", "Hawkins, Indiana", "Hawkins Middle School", "Eleven"
2, 3, 106, "0:07:36", "0:07:09", "Hawkins, Indiana", "Hawkins Middle School", "Mike Wheeler, Max Mayfield, Eleven"
2, 3, 107, "0:07:09", "0:06:50", "Hawkins, Indiana", "Hawkins Middle School", "Mike Wheeler, Max Mayfield"
2, 3, 108, "0:06:50", "0:06:43", "Hawkins, Indiana", "Byers Home", "Joyce Byers"
2, 3, 109, "0:06:43", "0:06:22", "Hawkins, Indiana", "Hawkins Middle School", "Doris (MS Receptionist)"
2, 3, 110, "0:06:22", "0:06:10", "Hawkins, Indiana", "Byers Home", "Joyce Byers"
2, 3, 111, "0:06:10", "0:05:43", "Hawkins, Indiana", "Hawkins Middle School", "Will Byers"
2, 3, 112, "0:05:43", "0:05:21", "Hawkins, Indiana", "Hawkins Middle School", "Will Byers, D'Artagnan"
2, 3, 113, "0:05:21", "0:05:10", "Hawkins, Indiana", "Hawkins Middle School", "Will Byers"
2, 3, 114, "0:05:10", "0:04:41", "Hawkins, Indiana", "Hawkins Middle School", "Will Byers, The Mind Flayer"
2, 3, 115, "0:04:41", "0:04:14", "Hawkins, Indiana", "Hawkins Middle School", "Dustin Henderson, D'Artagnan"
2, 3, 116, "0:04:14", "0:04:03", "Hawkins, Indiana", "Hawkins Middle School", "Dustin Henderson, Lucas Sinclair, Max Mayfield, Mike Wheeler"
2, 3, 117, "0:04:03", "0:03:56", "Hawkins, Indiana", "Hawkins Middle School", "Will Byers"
2, 3, 118, "0:03:56", "0:03:53", "Hawkins, Indiana", "Road", "Bob Newby"
2, 3, 119, "0:03:53", "0:03:47", "Hawkins, Indiana", "Hawkins Middle School", "Will Byers"
2, 3, 120, "0:03:47", "0:03:44", "Hawkins, Indiana", "Road", "Bob Newby"
2, 3, 121, "0:03:44", "0:03:38", "Hawkins, Indiana", "Hawkins Middle School", "Will Byers"
2, 3, 122, "0:03:38", "0:03:31", "Hawkins, Indiana", "Hawkins Middle School", "Will Byers, The Mind Flayer"
2, 3, 123, "0:03:31", "0:03:29", "Hawkins, Indiana", "Road", "Bob Newby"
2, 3, 124, "0:03:29", "0:03:00", "Hawkins, Indiana", "Hawkins Middle School", "Will Byers, The Mind Flayer"
2, 3, 125, "0:03:00", "0:02:59", "Hawkins, Indiana", "Road", "Bob Newby"
2, 3, 126, "0:02:59", "0:02:56", "Hawkins, Indiana", "Hawkins Middle School", "Will Byers, The Mind Flayer"
2, 3, 127, "0:02:56", "0:02:55", "Hawkins, Indiana", "Road", "Will Byers"
2, 3, 128, "0:02:55", "0:02:53", "Hawkins, Indiana", "Hawkins Middle School", "Will Byers, The Mind Flayer"
2, 3, 129, "0:02:53", "0:02:51", "Hawkins, Indiana", "Road", "Will Byers, Bob Newby"
2, 3, 130, "0:02:51", "0:02:50", "Hawkins, Indiana", "Hawkins Middle School", "Will Byers, The Mind Flayer"
2, 4, 0, "0:45:53", "0:45:44", "Hawkins, Indiana", "Hawkins Middle School", ""
2, 4, 1, "0:45:44", "0:45:39", "Hawkins, Indiana", "Hawkins Middle School", "Joyce Byers"
2, 4, 2, "0:45:39", "0:45:32", "Hawkins, Indiana", "Hawkins Middle School", "Joyce Byers"
2, 4, 3, "0:45:32", "0:45:26", "Hawkins, Indiana", "Hawkins Middle School", "Joyce Byers, Dustin Henderson, Max Mayfield"
2, 4, 4, "0:45:26", "0:45:21", "Hawkins, Indiana", "Hawkins Middle School", "Joyce Byers, Dustin Henderson, Max Mayfield, Lucas Sinclair"
2, 4, 5, "0:45:21", "0:45:07", "Hawkins, Indiana", "Hawkins Middle School", "Joyce Byers, Dustin Henderson, Max Mayfield, Lucas Sinclair, Mike Wheeler, Will Byers"
2, 4, 6, "0:45:07", "0:45:03", "Hawkins, Indiana", "Hawkins Middle School", "Will Byers, The Mind Flayer"
2, 4, 7, "0:45:03", "0:45:00", "Hawkins, Indiana", "Hawkins Middle School", "Joyce Byers, Dustin Henderson, Max Mayfield, Lucas Sinclair, Mike Wheeler, Will Byers"
2, 4, 8, "0:45:00", "0:44:56", "Hawkins, Indiana", "Hawkins Middle School", "Will Byers, The Mind Flayer"
2, 4, 9, "0:44:56", "0:44:53", "Hawkins, Indiana", "Hawkins Middle School", "Joyce Byers, Dustin Henderson, Max Mayfield, Lucas Sinclair, Mike Wheeler, Will Byers"
2, 4, 10, "0:44:53", "0:44:50", "Hawkins, Indiana", "Hawkins Middle School", "Will Byers, The Mind Flayer"
2, 4, 11, "0:44:50", "0:44:49", "Hawkins, Indiana", "Hawkins Middle School", "Joyce Byers, Dustin Henderson, Max Mayfield, Lucas Sinclair, Mike Wheeler, Will Byers"
2, 4, 12, "0:44:49", "0:44:48", "Hawkins, Indiana", "Hawkins Middle School", "Will Byers, The Mind Flayer"
2, 4, 13, "0:44:48", "0:44:47", "Hawkins, Indiana", "Hawkins Middle School", "Joyce Byers, Dustin Henderson, Max Mayfield, Lucas Sinclair, Mike Wheeler, Will Byers"
2, 4, 14, "0:44:47", "0:44:45", "Hawkins, Indiana", "Hawkins Middle School", "Will Byers, The Mind Flayer"
2, 4, 15, "0:44:45", "0:44:43", "Hawkins, Indiana", "Hawkins Middle School", "Joyce Byers, Dustin Henderson, Max Mayfield, Lucas Sinclair, Mike Wheeler, Will Byers"
2, 4, 16, "0:44:43", "0:44:42", "Hawkins, Indiana", "Hawkins Middle School", "Will Byers, The Mind Flayer"
2, 4, 17, "0:44:42", "0:44:41", "Hawkins, Indiana", "Hawkins Middle School", "Will Byers"
2, 4, 18, "0:43:39", "0:43:13", "Hawkins, Indiana", "Hawkins Middle School", "Will Byers, Joyce Byers, Dustin Henderson, Max Mayfield, Lucas Sinclair, Mike Wheeler"
2, 4, 19, "0:43:13", "0:43:10", "Hawkins, Indiana", "Byers Home", ""
2, 4, 20, "0:43:10", "0:42:08", "Hawkins, Indiana", "Byers Home", "Will Byers, Joyce Byers"
2, 4, 21, "0:42:08", "0:42:05", "Hawkins, Indiana", "Hawkins Middle School", "Will Byers"
2, 4, 22, "0:42:05", "0:41:58", "Hawkins, Indiana", "Byers Home", "Will Byers, Joyce Byers"
2, 4, 23, "0:41:58", "0:41:56", "Hawkins, Indiana", "Loch Nora", "Will Byers, The Mind Flayer"
2, 4, 24, "0:41:56", "0:41:45", "Hawkins, Indiana", "Byers Home", "Will Byers, Joyce Byers"
2, 4, 25, "0:41:45", "0:41:43", "Hawkins, Indiana", "Arcade", "Will Byers, The Mind Flayer"
2, 4, 26, "0:41:43", "0:41:38", "Hawkins, Indiana", "Byers Home", "Will Byers, Joyce Byers"
2, 4, 27, "0:41:38", "0:41:36", "Hawkins, Indiana", "Hawkins Middle School", "Will Byers"
2, 4, 28, "0:41:36", "0:41:30", "Hawkins, Indiana", "Byers Home", "Will Byers, Joyce Byers"
2, 4, 29, "0:41:30", "0:41:28", "Hawkins, Indiana", "Hawkins Middle School", "Will Byers, The Mind Flayer"
2, 4, 30, "0:41:28", "0:41:24", "Hawkins, Indiana", "Byers Home", "Will Byers, Joyce Byers"
2, 4, 31, "0:41:24", "0:41:23", "Hawkins, Indiana", "Hawkins Middle School", "Will Byers, The Mind Flayer"
2, 4, 32, "0:41:23", "0:41:15", "Hawkins, Indiana", "Byers Home", "Will Byers, Joyce Byers"
2, 4, 33, "0:41:15", "0:41:14", "Hawkins, Indiana", "Hawkins Middle School", "Will Byers, The Mind Flayer"
2, 4, 34, "0:41:14", "0:40:38", "Hawkins, Indiana", "Byers Home", "Will Byers, Joyce Byers"
2, 4, 35, "0:40:38", "0:40:34", "Hawkins, Indiana", "Woods", ""
2, 4, 36, "0:40:34", "0:40:27", "Hawkins, Indiana", "Hopper Cabin", "Eleven"
2, 4, 37, "0:40:27", "0:40:06", "Hawkins, Indiana", "Hopper Cabin", "Eleven, Jim Hopper"
2, 4, 38, "0:40:06", "0:36:58", "Hawkins, Indiana", "Hopper Cabin", "Eleven, Jim Hopper"
2, 4, 39, "0:36:58", "0:36:50", "Hawkins, Indiana", "Byers Home", ""
2, 4, 40, "0:36:50", "0:36:29", "Hawkins, Indiana", "Byers Home", "Jonathan Byers"
2, 4, 41, "0:36:29", "0:36:15", "Hawkins, Indiana", "Byers Home", "Jonathan Byers, Joyce Byers, Will Byers"
2, 4, 42, "0:36:15", "0:35:57", "Hawkins, Indiana", "Byers Home", "Joyce Byers, Will Byers"
2, 4, 43, "0:35:57", "0:35:40", "Hawkins, Indiana", "Wheeler Home", "Mike Wheeler, Nancy Wheeler, Karen Wheeler, Ted Wheeler, Holly Wheeler"
2, 4, 44, "0:35:40", "0:35:11", "Hawkins, Indiana", "Wheeler Home", "Jonathan Byers, Nancy Wheeler"
2, 4, 45, "0:35:11", "0:35:06", "Hawkins, Indiana", "Wheeler Home", ""
2, 4, 46, "0:34:44", "0:33:45", "Hawkins, Indiana", "Byers Home", "Joyce Byers, Will Byers"
2, 4, 47, "0:33:45", "0:33:32", "Hawkins, Indiana", "Byers Home", "Joyce Byers, Will Byers"
2, 4, 48, "0:33:32", "0:33:10", "Hawkins, Indiana", "Henderson Home", "Dustin Henderson, D'Artagnan"
2, 4, 49, "0:33:10", "0:32:56", "Hawkins, Indiana", "Hawkins Middle School", "Dustin Henderson"
2, 4, 50, "0:32:56", "0:32:10", "Hawkins, Indiana", "Hawkins Middle School", "Dustin Henderson, Lucas Sinclair, Max Mayfield, Mike Wheeler"
2, 4, 51, "0:32:10", "0:32:02", "Hawkins, Indiana", "Hawkins Middle School", "Dustin Henderson, Lucas Sinclair, Max Mayfield, Mike Wheeler, Mr. Clarke"
2, 4, 52, "0:32:02", "0:31:35", "Hawkins, Indiana", "Byers Home", "Will Byers"
2, 4, 53, "0:31:35", "0:31:34", "Hawkins, Indiana", "Underground", ""
2, 4, 54, "0:31:34", "0:31:33", "Hawkins, Indiana", "Byers Home", "Will Byers"
2, 4, 55, "0:31:33", "0:31:32", "Hawkins, Indiana", "Underground", ""
2, 4, 56, "0:31:32", "0:31:31", "Hawkins, Indiana", "Byers Home", "Will Byers"
2, 4, 57, "0:31:31", "0:30:53", "Hawkins, Indiana", "Byers Home", "Joyce Byers, Will Byers"
2, 4, 58, "0:30:53", "0:30:04", "Hawkins, Indiana", "Hopper Cabin", "Jim Hopper, Eleven"
2, 4, 59, "0:30:04", "0:29:35", "Hawkins, Indiana", "Hopper Cabin", "Jim Hopper"
2, 4, 60, "0:29:35", "0:28:59", "Hawkins, Indiana", "Hawkins High School", "Steve Harrington, Billy Hargrove"
2, 4, 61, "0:28:59", "0:28:25", "Hawkins, Indiana", "Hawkins High School", "Steve Harrington, Billy Hargrove, Tommy H."
2, 4, 62, "0:28:25", "0:28:05", "Hawkins, Indiana", "Hawkins High School", "Steve Harrington, Billy Hargrove"
2, 4, 63, "0:28:05", "0:28:03", "Hawkins, Indiana", "Park", ""
2, 4, 64, "0:28:03", "0:27:35", "Hawkins, Indiana", "Park", "Nancy Wheeler, Jonathan Byers, Middle Aged Man"
2, 4, 65, "0:27:35", "0:26:23", "Hawkins, Indiana", "Park", "Nancy Wheeler, Jonathan Byers"
2, 4, 66, "0:26:23", "0:26:00", "Hawkins, Indiana", "Park", "Nancy Wheeler, Jonathan Byers, Middle Aged Man"
2, 4, 67, "0:26:00", "0:25:42", "Hawkins, Indiana", "Byers Home", "Jim Hopper"
2, 4, 68, "0:25:42", "0:25:27", "Hawkins, Indiana", "Byers Home", "Jim Hopper, Joyce Byers"
2, 4, 69, "0:25:27", "0:24:16", "Hawkins, Indiana", "Byers Home", "Jim Hopper, Joyce Byers, Will Byers"
2, 4, 70, "0:24:16", "0:24:15", "Hawkins, Indiana", "Underground", ""
2, 4, 71, "0:24:15", "0:24:04", "Hawkins, Indiana", "Byers Home", "Jim Hopper, Joyce Byers, Will Byers"
2, 4, 72, "0:24:04", "0:24:03", "Hawkins, Indiana", "Underground", ""
2, 4, 73, "0:24:03", "0:24:00", "Hawkins, Indiana", "Byers Home", "Jim Hopper, Joyce Byers, Will Byers"
2, 4, 74, "0:24:00", "0:23:59", "Hawkins, Indiana", "Underground", ""
2, 4, 75, "0:23:59", "0:23:56", "Hawkins, Indiana", "Byers Home", "Jim Hopper, Joyce Byers, Will Byers"
2, 4, 76, "0:23:56", "0:23:55", "Hawkins, Indiana", "Underground", ""
2, 4, 77, "0:23:55", "0:23:31", "Hawkins, Indiana", "Byers Home", "Jim Hopper, Joyce Byers, Will Byers"
2, 4, 78, "0:23:31", "0:23:19", "Hawkins, Indiana", "Byers Home", "Jim Hopper, Joyce Byers, Will Byers"
2, 4, 79, "0:23:19", "0:23:07", "Hawkins, Indiana", "Byers Home", ""
2, 4, 80, "0:23:07", "0:23:00", "Hawkins, Indiana", "Hawkins Middle School", "Mike Wheeler"
2, 4, 81, "0:23:00", "0:22:41", "Hawkins, Indiana", "Hawkins Middle School", "Mike Wheeler, Lucas Sinclair, Dustin Henderson, Max Mayfield"
2, 4, 82, "0:22:41", "0:22:37", "Hawkins, Indiana", "Hawkins Middle School", ""
2, 4, 83, "0:22:37", "0:21:40", "Hawkins, Indiana", "Hawkins Middle School", "Mike Wheeler, Lucas Sinclair, Dustin Henderson"
2, 4, 84, "0:21:40", "0:21:37", "Hawkins, Indiana", "Hopper Cabin", ""
2, 4, 85, "0:21:37", "0:19:57", "Hawkins, Indiana", "Hopper Cabin", "Eleven"
2, 4, 86, "0:19:57", "0:19:53", "Hawkins, Indiana", "Hawkins National Lab", ""
2, 4, 87, "0:19:53", "0:19:39", "Hawkins, Indiana", "Hawkins National Lab", "Jonathan Byers, Nancy Wheeler"
2, 4, 88, "0:19:39", "0:18:37", "Hawkins, Indiana", "Hawkins National Lab", "Jonathan Byers, Nancy Wheeler, Dr. Sam Owens"
2, 4, 89, "0:18:37", "0:17:16", "Hawkins, Indiana", "Hawkins National Lab", "Jonathan Byers, Nancy Wheeler, Dr. Sam Owens, Flamethrower Soldier"
2, 4, 90, "0:17:16", "0:16:58", "Hawkins, Indiana", "Byers Home", "Will Byers"
2, 4, 91, "0:16:58", "0:16:17", "Hawkins, Indiana", "Byers Home", "Joyce Byers, Jim Hopper"
2, 4, 92, "0:16:17", "0:15:56", "Hawkins, Indiana", "Byers Home", "Joyce Byers, Jim Hopper, Will Byers"
2, 4, 93, "0:15:56", "0:15:02", "Hawkins, Indiana", "Byers Home", "Joyce Byers, Jim Hopper"
2, 4, 94, "0:15:02", "0:15:00", "Hawkins, Indiana", "Hawkins Middle School", ""
2, 4, 95, "0:15:00", "0:13:43", "Hawkins, Indiana", "Hawkins Middle School", "Max Mayfield, Lucas Sinclair"
2, 4, 96, "0:13:43", "0:13:23", "Hawkins, Indiana", "Hawkins Middle School", "Max Mayfield, Billy Hargrove"
2, 4, 97, "0:13:23", "0:13:20", "Hawkins, Indiana", "Hawkins Middle School", "Lucas Sinclair"
2, 4, 98, "0:13:20", "0:13:17", "Hawkins, Indiana", "Hawkins Middle School", "Max Mayfield, Billy Hargrove"
2, 4, 99, "0:13:17", "0:13:16", "Hawkins, Indiana", "Hawkins Middle School", "Lucas Sinclair"
2, 4, 100, "0:13:16", "0:12:22", "Hawkins, Indiana", "Hawkins Middle School", "Max Mayfield, Billy Hargrove"
2, 4, 101, "0:12:22", "0:12:15", "Hawkins, Indiana", "Hawkins Middle School", "Max Mayfield, Billy Hargrove"
2, 4, 102, "0:12:15", "0:12:11", "Hawkins, Indiana", "Merrill's Farm", "Jim Hopper"
2, 4, 103, "0:12:11", "0:11:48", "Hawkins, Indiana", "Merrill's Farm", "Jim Hopper"
2, 4, 104, "0:11:48", "0:09:43", "Hawkins, Indiana", "Hopper Cabin", "Eleven"
2, 4, 105, "0:09:43", "0:08:33", "Hawkins, Indiana", "Hopper Cabin", "Eleven, Terry Ives"
2, 4, 106, "0:08:33", "0:08:17", "Hawkins, Indiana", "Hopper Cabin", "Eleven"
2, 4, 107, "0:08:17", "0:07:48", "Hawkins, Indiana", "Hopper Cabin", "Eleven"
2, 4, 108, "0:07:48", "0:07:41", "Hawkins, Indiana", "Woods", ""
2, 4, 109, "0:07:41", "0:07:34", "Hawkins, Indiana", "Byers Home", "Mike Wheeler"
2, 4, 110, "0:07:34", "0:07:12", "Hawkins, Indiana", "Byers Home", "Mike Wheeler, Joyce Byers"
2, 4, 111, "0:07:12", "0:07:00", "Hawkins, Indiana", "Hawkins National Lab", "Nancy Wheeler, Jonathan Byers, Middle-Aged Man"
2, 4, 112, "0:07:00", "0:06:46", "Hawkins, Indiana", "Hawkins National Lab", "Nancy Wheeler, Jonathan Byers"
2, 4, 113, "0:06:46", "0:05:56", "Hawkins, Indiana", "Road", "Nancy Wheeler, Jonathan Byers"
2, 4, 114, "0:05:56", "0:05:48", "Hawkins, Indiana", "Leaving Hawkins", "Nancy Wheeler, Jonathan Byers"
2, 4, 115, "0:05:48", "0:05:38", "Hawkins, Indiana", "Henderson Home", "Claudia Henderson, Dustin Henderson"
2, 4, 116, "0:05:38", "0:04:46", "Hawkins, Indiana", "Henderson Home", "Dustin Henderson"
2, 4, 117, "0:04:46", "0:04:32", "Hawkins, Indiana", "Henderson Home", "Dustin Henderson, D'Artagnan"
2, 4, 118, "0:04:32", "0:03:24", "Hawkins, Indiana", "Merrill's Farm", "Jim Hopper"
2, 4, 119, "0:03:24", "0:02:56", "Hawkins, Indiana", "Underground", "Jim Hopper"
2, 5, 0, "0:57:36", "0:57:25", "Hawkins, Indiana", "Byers Home", ""
2, 5, 1, "0:57:25", "0:56:25", "Hawkins, Indiana", "Byers Home", "Joyce Byers"
2, 5, 2, "0:56:25", "0:54:42", "Hawkins, Indiana", "Byers Home", "Will Byers, Mike Wheeler"
2, 5, 3, "0:54:42", "0:53:10", "Hawkins, Indiana", "Underground", "Jim Hopper"
2, 5, 4, "0:52:05", "0:51:51", "to Sesser, Illinois", "Motel", ""
2, 5, 5, "0:51:51", "0:51:19", "to Sesser, Illinois", "Motel", "Jonathan Byers, Nancy Wheeler, Motel Owner"
2, 5, 6, "0:51:19", "0:49:04", "to Sesser, Illinois", "Motel", "Jonathan Byers, Nancy Wheeler"
2, 5, 7, "0:49:04", "0:48:54", "Hawkins, Indiana", "Byers Home", "Will Byers"
2, 5, 8, "0:48:54", "0:48:50", "Hawkins, Indiana", "Byers Home", "Will Byers, Mike Wheeler"
2, 5, 9, "0:48:50", "0:48:39", "Hawkins, Indiana", "Byers Home", "Joyce Byers"
2, 5, 10, "0:48:39", "0:48:23", "Hawkins, Indiana", "Byers Home", "Joyce Byers, Will Byers, Mike Wheeler"
2, 5, 11, "0:48:23", "0:46:41", "Hawkins, Indiana", "Underground", "Jim Hopper"
2, 5, 12, "0:46:41", "0:45:59", "Hawkins, Indiana", "Sinclair Home", "Erica Sinclair, Mrs. Sinclair, Lucas Sinclair, Mr. Sinclair"
2, 5, 13, "0:45:59", "0:45:53", "Hawkins, Indiana", "Sinclair Home", "Erica Sinclair, Mrs. Sinclair, Mr. Sinclair"
2, 5, 14, "0:45:53", "0:45:41", "Hawkins, Indiana", "Sinclair Home", "Lucas Sinclair"
2, 5, 15, "0:45:41", "0:45:32", "Hawkins, Indiana", "Henderson Home", "Lucas Sinclair, Claudia Henderson"
2, 5, 16, "0:45:32", "0:44:40", "Hawkins, Indiana", "Henderson Home", "Claudia Henderson, Dustin Henderson"
2, 5, 17, "0:44:40", "0:43:34", "Hawkins, Indiana", "Henderson Home", "Dustin Henderson"
2, 5, 18, "0:43:34", "0:43:27", "Hawkins, Indiana", "Henderson Home", "D'Artagnan"
